dataset_fold_id,Accuracy__test_neural,Accuracy__test_non-neural,F1__test_neural,F1__test_non-neural,MSE__test_neural,MSE__test_non-neural,Log Loss__test_neural,Log Loss__test_non-neural,alg_name_neural,alg_name_non-neural,time__train_neural,time__train_non-neural,time__test_neural,time__test_non-neural
openml__dna__167140__fold_5,0.9592476489028212,0.962382445141066,0.9595699654532164,0.9624914385239768,,,0.1716295576275888,0.13021635294761,DANet,XGBoost,105.14264528900004,0.4651565500000032,0.0392787270002372,0.0080216899999925
openml__dna__167140__fold_6,0.9654088050314464,0.981132075471698,0.9653392705923992,0.9811754053585624,,,0.1252248737009148,0.088333763638465,SAINT,XGBoost,48.36717175900003,0.4838323660000014,0.084670282999923,0.0078784240000118
openml__dna__167140__fold_7,0.949685534591195,0.9559748427672956,0.9497223572991976,0.9563903897898588,,,0.1400273511462385,0.1375228106466604,STG,XGBoost,33.367070437999985,0.4161990520000245,0.0042646990000321,0.0077277750000348
openml__dna__167140__fold_8,0.9465408805031448,0.9559748427672956,0.9468494611173136,0.9560708226239504,,,0.201278608571905,0.1954393161150039,DANet,SVM,69.69955156800006,9.340782972,0.0391194859994357,0.37621159199999
openml__dna__167140__fold_9,0.9559748427672956,0.9654088050314464,0.9561534048387768,0.9657571150344324,,,0.1294904226667353,0.1320042095403479,SAINT,XGBoost,33.917159174001426,1.061621768000009,0.0662289829997462,0.0127358860000015
openml__dresses-sales__125920__fold_0,0.46,0.54,0.46,0.54,,,0.9382631992921232,0.7372118006491962,TabNet,CatBoost,10.54181552199998,1.0613462890000278,0.0170280130000719,0.0011491669999941
openml__dresses-sales__125920__fold_1,0.54,0.6,0.54,0.6,,,0.8460178938880563,2.6506605441048605,TabNet,DecisionTree,5.234381944999996,0.006927965,0.0161395349999793,0.0002572129999993
openml__dresses-sales__125920__fold_2,0.58,0.62,0.58,0.62,,,0.704564613259281,0.6678089075925554,TabNet,CatBoost,20.688978332999795,0.6589717459999989,0.022591788000227,0.0014652349999977
openml__dresses-sales__125920__fold_3,0.5,0.52,0.5,0.52,,,0.7856427842378616,0.7248861402273178,rtdl_MLP,XGBoost,2.7984706459999416,0.1264970709999993,0.0498658760000125,0.0029043150000003
openml__dresses-sales__125920__fold_4,0.54,0.62,0.54,0.62,,,0.8391743813734501,0.6703373258459332,rtdl_ResNet,LightGBM,2.5097218979999525,0.1230301019999995,0.0446215510000911,0.00056191
openml__dresses-sales__125920__fold_5,0.62,0.64,0.62,0.64,,,0.7086106464266777,0.6136838606601767,rtdl_FTTransformer,RandomForest,6.0276337439999,0.0655683979999999,0.0538685840000425,0.0214311829999971
openml__dresses-sales__125920__fold_6,0.6,0.62,0.6,0.62,,,0.7176255615055561,0.7473161702983433,TabNet,LightGBM,9.57356079100009,0.0830995489999999,0.0121439029999237,0.0007790249999999
openml__dresses-sales__125920__fold_7,0.6,0.68,0.6,0.68,,,1.1643704560261725,0.627627684484312,DANet,DecisionTree,34.027776451000136,0.0010764329999997,0.0357093429997803,0.0006062729999998
openml__dresses-sales__125920__fold_8,0.62,0.52,0.62,0.52,,,0.7250053761899471,0.7386832090687294,TabTransformer,CatBoost,5.048418411000057,0.7163322970000081,0.0622479779999594,0.0010472670000183
openml__dresses-sales__125920__fold_9,0.54,0.6,0.54,0.6,,,0.8036813084688038,0.6813593418162014,TabNet,KNN,7.565512497,0.0010625549999998,0.0139504019999918,0.0179510850000008
openml__ecoli__145977__fold_0,0.9411764705882352,0.9411764705882352,0.9426598643637184,0.9411764705882352,,,0.1959004871838688,0.1751140483650369,DANet,LightGBM,39.526416832,0.3840672329999961,0.0532420030003777,0.0012975979999936
openml__ecoli__145977__fold_1,0.8235294117647058,0.8823529411764706,0.8211506546192145,0.87254468542501,,,0.3837168922319132,0.3599995961080421,SAINT,CatBoost,29.24223605599991,0.791804164000041,0.0939497129998017,0.0021364199999425
openml__ecoli__145977__fold_2,0.7647058823529411,0.7352941176470589,0.7382967607105538,0.7130627098709666,,,0.7877819059307084,0.8725529069300083,SAINT,XGBoost,47.11129712799993,0.2731083509999976,0.0881277230000705,0.0006655349999995
openml__ecoli__145977__fold_3,0.7352941176470589,0.8529411764705882,0.7140513406173828,0.8200572724018614,,,0.6964655215578044,1.3525240222375408,SAINT,RandomForest,59.1645391940001,0.2566789109999945,0.0933899000001474,0.0346989680000007
openml__ecoli__145977__fold_4,0.9117647058823528,0.8529411764705882,0.9099906629318392,0.8195504743172086,,,0.4056177166383028,0.419974516823833,DANet,XGBoost,12.66220333199999,0.6432700450000013,0.0159542279998277,0.0048637049999982
openml__ecoli__145977__fold_5,0.7941176470588235,0.8235294117647058,0.7771049596309112,0.8070238237282743,,,0.6422619034796405,0.5758147811626687,TabNet,XGBoost,4.411582298999974,0.4342826190000011,0.0054287450000174,0.0007543279999993
openml__ecoli__145977__fold_6,0.7272727272727273,0.8484848484848485,0.7318280847692613,0.8292212182678714,,,1.4011108476003178,0.6589084098571886,DANet,CatBoost,38.46775621100005,1.500774005000039,0.0495278779999353,0.0018499310000379
openml__ecoli__145977__fold_7,0.9393939393939394,0.9090909090909092,0.9276094276094276,0.8964514528777852,,,0.2644126073908851,0.3389809450291318,TabNet,SVM,12.672139657000002,0.0721742469999995,0.0147318740000059,0.001964651999998
openml__ecoli__145977__fold_8,0.7575757575757576,0.8181818181818182,0.7479797979797981,0.8174182139699382,,,0.839220689835422,0.660460320552868,SAINT,LightGBM,101.49955045800016,0.375890904000002,0.0860079470003256,0.0020274849999992
openml__ecoli__145977__fold_9,0.9696969696969696,0.7878787878787878,0.970551914125582,0.806082806082806,,,0.3204172732213478,0.7037171753694774,DANet,LightGBM,36.32513906299937,0.2914264630000005,0.0505988950008031,0.0004660029999996
openml__eeg-eye-state__14951__fold_0,0.9158878504672896,0.9559412550066756,0.9158878504672896,0.9559412550066756,,,0.3258439226347073,0.126472094490716,NODE,KNN,1327.4081665970002,0.0496732450001218,0.3315627519996269,1.0401345269999638
openml__eeg-eye-state__14951__fold_1,0.6161548731642189,0.9506008010680908,0.6161548731642189,0.9506008010680908,,,0.6398130480973461,0.1246355758265189,TabTransformer,LightGBM,39.43163598399951,15.11570114,0.0584774440012552,0.0638244490000374
openml__eeg-eye-state__14951__fold_2,0.6295060080106809,0.964619492656876,0.6295060080106809,0.964619492656876,,,0.6312194236147607,0.1235489330535203,TabTransformer,KNN,43.98876635799997,0.0655951769999774,0.0529452020000462,1.0398485279999932
openml__eeg-eye-state__14951__fold_3,0.6668891855807744,0.9445927903871828,0.6668891855807744,0.9445927903871828,,,0.612832602071209,0.1457727024056066,TabTransformer,LightGBM,40.14633489399967,15.723910020000062,0.0596054710003954,0.0549268039999333
openml__eeg-eye-state__14951__fold_4,0.6548731642189586,0.9679572763684912,0.6548731642189586,0.9679572763684912,,,0.6280729299217204,0.1907997576307675,TabTransformer,KNN,40.15334344300027,0.0095742050000353,0.0574340119992484,1.28520481999999
openml__eeg-eye-state__14951__fold_5,0.6895861148197597,0.9679572763684912,0.6895861148197597,0.9679572763684912,,,0.5978952901113346,0.0928094820176345,TabTransformer,KNN,43.57418867399997,0.0376346420000572,0.0520667450000473,1.163675081000065
openml__eeg-eye-state__14951__fold_6,0.6869158878504673,0.9506008010680908,0.6869158878504673,0.9506008010680908,,,0.5973554643117219,0.1377803821061866,TabTransformer,LightGBM,52.78908145600008,15.353669814,0.0630113380002512,0.0941577150000512
openml__eeg-eye-state__14951__fold_7,0.6315086782376502,0.945260347129506,0.6315086782376502,0.945260347129506,,,0.6229663787257966,0.1380505131998084,TabTransformer,LightGBM,51.85987237200016,15.476404111999956,0.0626996209998651,0.084147970999993
openml__eeg-eye-state__14951__fold_8,0.6315086782376502,0.9465954606141522,0.6315086782376502,0.946595460614152,,,0.6283391108052514,0.1370360951825272,TabTransformer,KNN,53.13731662200007,0.0961491040000055,0.0634192779998557,0.6189268320001702
openml__eeg-eye-state__14951__fold_9,0.9012016021361816,0.9679572763684912,0.9012016021361816,0.9679572763684912,,,0.4022760384073244,0.1702999403447377,NODE,KNN,1215.3359300849995,0.0559055779999653,0.3329125940008453,1.193904239000176
openml__electricity__219__fold_0,0.8642983230361871,0.9379964695498676,0.8642983230361871,0.9379964695498676,,,0.3017400333453135,0.1606398886944996,rtdl_FTTransformer,LightGBM,407.2990016549993,12.76094593,0.1341517469991231,0.1959804489999967
openml__electricity__219__fold_1,0.8554721977052074,0.9344660194174758,0.8554721977052074,0.9344660194174758,,,0.3085576002661366,0.1678858169606674,rtdl_FTTransformer,LightGBM,421.9151555820026,13.012733190000002,0.1366668459995708,0.2391788179999991
openml__electricity__219__fold_2,0.8638269697638491,0.9412933127344956,0.8638269697638491,0.9412933127344956,,,0.2988927252859486,0.1613717314264841,rtdl_FTTransformer,LightGBM,428.6625317319995,15.499632995999995,0.1307736599992495,0.2217481200000008
openml__electricity__219__fold_3,0.861619951445597,0.9366585742661664,0.8616199514455969,0.9366585742661664,,,0.3236485790797274,0.1631575171642061,rtdl_FTTransformer,LightGBM,415.00016013500135,14.185634305000008,0.1280116980015009,0.1864367610000101
openml__electricity__219__fold_4,0.861619951445597,0.9335687486206136,0.8616199514455969,0.9335687486206136,,,0.3062889375371839,0.16282853288396,rtdl_FTTransformer,LightGBM,407.6416505180023,12.987114316000005,0.1306310159998247,0.2342136780000032
openml__electricity__219__fold_5,0.8576473184727433,0.9390862944162436,0.8576473184727433,0.9390862944162436,,,0.3166370684401473,0.1548406704112719,rtdl_FTTransformer,LightGBM,422.87182144799954,14.498461242999994,0.1341061940001964,0.1825859350000058
openml__electricity__219__fold_6,0.8536746854998897,0.9346722577797396,0.8536746854998897,0.9346722577797396,,,0.3317318758031473,0.1755917905971899,rtdl_FTTransformer,LightGBM,408.7231763709933,31.89367497099988,0.1332119079961558,0.29593686599992
openml__electricity__219__fold_7,0.8622820569410726,0.938424188920768,0.8622820569410726,0.938424188920768,,,0.3005508394430978,0.1540971828904744,rtdl_FTTransformer,LightGBM,429.1109752400007,12.806519602000009,0.1385751550042187,0.2548411090000115
openml__electricity__219__fold_8,0.8543367909953653,0.9337894504524388,0.8543367909953653,0.9337894504524388,,,0.3418341071428027,0.1688677800673022,rtdl_FTTransformer,LightGBM,429.3518892319989,12.727863076000006,0.1408369370037689,0.2508037009999952
openml__electricity__219__fold_9,0.8600750386228205,0.936217170602516,0.8600750386228205,0.936217170602516,,,0.3119311815540162,0.1617436121110959,rtdl_FTTransformer,LightGBM,409.7104275540005,12.721320271999986,0.1301884910026274,0.2351810680000028
openml__elevators__3711__fold_0,0.9,0.8909638554216868,0.9,0.8909638554216868,,,0.26481090375016,0.2680570905077107,TabNet,CatBoost,186.6876266149993,3.95404336699994,0.1761226220005483,0.0025519329999497
openml__elevators__3711__fold_1,0.9078313253012048,0.903012048192771,0.9078313253012048,0.903012048192771,,,0.2284369954907536,0.2517310430719093,TabNet,CatBoost,270.78368539499934,3.0262407550000034,0.1767019790022459,0.0023614029999805
openml__elevators__3711__fold_2,0.8933734939759036,0.8927710843373494,0.8933734939759036,0.8927710843373493,,,0.2457398926500711,0.2640252127208606,TabNet,CatBoost,200.847795342,3.6960396750000655,0.257207008000023,0.0027036910000788
openml__elevators__3711__fold_3,0.9036144578313252,0.8981927710843374,0.9036144578313252,0.8981927710843374,,,0.2371473993559009,0.2599251953421845,TabNet,XGBoost,211.34696253600123,2.8200756379999348,0.1699985499981267,0.0083869019999838
openml__elevators__3711__fold_4,0.9036144578313252,0.8939759036144578,0.9036144578313252,0.8939759036144578,,,0.2331851437956755,0.2508805032673971,TabNet,CatBoost,154.62440493299982,3.46203140099999,0.2012457490000088,0.0036742940000067
openml__elevators__3711__fold_5,0.908433734939759,0.8969879518072289,0.908433734939759,0.8969879518072289,,,0.2255673610271211,0.2479078334712111,TabNet,CatBoost,164.37247131200093,3.166826743000001,0.1077800299990485,0.0024456310000005
openml__elevators__3711__fold_6,0.905421686746988,0.8987951807228916,0.905421686746988,0.8987951807228916,,,0.2430883877927958,0.2559428930252448,TabNet,XGBoost,176.80081101799988,4.802170765000028,0.1057959360005043,0.0088652969999998
openml__elevators__3711__fold_7,0.9132530120481928,0.9042168674698796,0.9132530120481928,0.9042168674698796,,,0.2303948140735155,0.2501870579598303,TabNet,XGBoost,153.54696224500185,4.658653909000009,0.1058538780016533,0.0138190000000122
openml__elevators__3711__fold_8,0.9006024096385542,0.8879518072289156,0.9006024096385542,0.8879518072289156,,,0.2413713898037674,0.2709725008117706,TabNet,CatBoost,279.74176337599783,4.19036056799996,0.2025353630015161,0.0033984949998284
openml__elevators__3711__fold_9,0.9071729957805909,0.9071729957805909,0.9071729957805909,0.9071729957805909,,,0.2390138709009656,0.2385201412294376,TabNet,XGBoost,287.0069480720049,5.005989344,0.1943531790020642,0.0141523390000202
openml__eucalyptus__2079__fold_0,0.7297297297297297,0.7162162162162162,0.7105700060963219,0.7226901713743819,,,1.037644461200044,0.7208071193749993,NODE,CatBoost,321.2709499680004,1.9107560149999472,0.2247584370006734,0.0015628500000275
openml__eucalyptus__2079__fold_1,0.7027027027027027,0.7432432432432432,0.6926864466758084,0.7456953605240724,,,1.146602039003188,0.7090469946883418,DANet,XGBoost,53.32144764900022,0.2884430120000019,0.0469332430002396,0.0008160570000015
openml__eucalyptus__2079__fold_2,0.5945945945945946,0.6216216216216216,0.5838771463771464,0.6121867665985313,,,0.9332578101233152,0.7837650989916969,DANet,XGBoost,37.90601909499992,0.3662932020000085,0.0487101700000494,0.0049454299999922
openml__eucalyptus__2079__fold_3,0.6351351351351351,0.6891891891891891,0.6099815724815725,0.6802141351077522,,,0.8577706905170261,0.7697795842155166,DANet,CatBoost,47.45146768399991,1.394111852000151,0.0324979830002121,0.001731847999963
openml__eucalyptus__2079__fold_4,0.6216216216216216,0.6351351351351351,0.611969111969112,0.613709229946632,,,0.8094184374408419,0.7631242599370648,DANet,LightGBM,51.7724318999999,1.2015916699999991,0.0507037279999167,0.0037381060000001
openml__eucalyptus__2079__fold_5,0.6486486486486487,0.6891891891891891,0.6151221491762033,0.6877342868384302,,,0.8046207360520556,0.6837003293306444,DANet,CatBoost,36.21192688499991,1.4314041929999348,0.0357099970000263,0.0016157969998857
openml__eucalyptus__2079__fold_6,0.6575342465753424,0.6301369863013698,0.6273332147304751,0.6061506770992426,,,0.8929233554262693,0.8710357419107944,DANet,CatBoost,51.38245639199977,1.4702084079999622,0.0540492750001249,0.001649117999932
openml__eucalyptus__2079__fold_7,0.7123287671232876,0.5753424657534246,0.6736279955458038,0.5646513544134307,,,0.8172122417400552,0.7505009612897794,DANet,XGBoost,51.78884164600004,0.3223513530000019,0.0506469320002906,0.0009013159999966
openml__eucalyptus__2079__fold_8,0.6986301369863014,0.6986301369863014,0.6710244797021312,0.6965654159221759,,,0.8132346539406757,0.6788723045404153,DANet,CatBoost,57.78846468600023,1.4339959989999898,0.0561361919999399,0.0017503419999229
openml__eucalyptus__2079__fold_9,0.7123287671232876,0.726027397260274,0.711534981309636,0.7300717547292889,,,0.8063790352958452,0.6979680091351064,DANet,CatBoost,51.5103045809999,2.244167366000056,0.0520749499999055,0.0037225159999252
openml__eye_movements__3897__fold_0,0.6124314442413162,0.7404021937842779,0.613188364913283,0.7413747227556892,,,0.8699296358064158,0.5886962737155601,TabNet,LightGBM,167.1240279199992,34.901915519,0.0771618769995257,0.2338720099999989
openml__eye_movements__3897__fold_1,0.6361974405850092,0.7696526508226691,0.637464267568585,0.7700874092048968,,,0.8058342508913215,0.548799629616179,TabNet,LightGBM,169.0526824640001,33.243265404999995,0.076771252999606,0.2657002700000106
openml__eye_movements__3897__fold_2,0.6325411334552102,0.7458866544789763,0.6332352470100131,0.7453765141844655,,,0.8566542950278748,0.5757529346133288,SAINT,XGBoost,656.002364431999,2.232554919999984,0.228726215998904,0.0183291719999942
openml__eye_movements__3897__fold_3,0.6636197440585009,0.7623400365630713,0.6629378023377325,0.763311593033503,,,0.7965162979884366,0.5413357838484883,DANet,LightGBM,433.5278050079996,28.021927862999974,0.0670175069999459,0.2141363879999289
openml__eye_movements__3897__fold_4,0.6087751371115173,0.7458866544789763,0.6079395009345875,0.7466488872152782,,,0.8079449177629974,0.6137745647612824,TabNet,LightGBM,270.16564629999993,36.946562442000186,0.1674158550013089,0.1603935250000177
openml__eye_movements__3897__fold_5,0.6307129798903108,0.7806215722120659,0.63114490830755,0.781400254461605,,,0.821589722448819,0.5723312732945739,TabNet,LightGBM,125.22310816199932,33.95423256199999,0.0785500969996064,0.177811805999994
openml__eye_movements__3897__fold_6,0.6559926806953339,0.7666971637694419,0.6560098890918843,0.7671275764940606,,,0.7336634033678424,0.5766804750963458,TabNet,LightGBM,375.9090282039979,28.932177927,0.1698456980011542,0.1507748119997813
openml__eye_movements__3897__fold_7,0.6386093321134492,0.7438243366880146,0.6390571557777834,0.7451593630024519,,,0.766269773099535,0.5961042466444114,TabNet,XGBoost,307.3963776169985,5.397512004000006,0.1664052699998137,0.0327786379999963
openml__eye_movements__3897__fold_8,0.6660567246111619,0.7676120768526989,0.6656757567259312,0.7686205828243103,,,0.6843038541976817,0.5458885530760643,TabNet,LightGBM,145.76030599300066,41.37246775699987,0.0779652630008058,0.1937845649999872
openml__eye_movements__3897__fold_9,0.6111619396157365,0.7694419030192132,0.6118820487492513,0.7695541483250089,,,0.7862849679861914,0.5514008839600562,TabNet,LightGBM,315.77302739399966,33.62046564399998,0.1679656820015225,0.2960802089999674
openml__fabert__168910__fold_0,0.7172330097087378,0.7220873786407767,0.7071766936062307,0.7134481644393974,,,0.7342884314591165,0.7574513703143341,STG,LightGBM,83.12749194500066,111.4437975059999,0.0060932039996259,0.4288412220000737
