alg_name,dataset_name,num_hparam_samples,has_exception,timeout_excep,CUDA_memory_excep,CUDA_config_excep,allocate_memory_excep,target_type
LinearModel,openml__magic__146206,30.0,,,,,,binary
MLP,openml__magic__146206,30.0,True,False,False,False,False,binary
NAM,openml__magic__146206,25.0,,,,,,binary
NODE,openml__magic__146206,3.0,True,True,False,False,False,binary
RandomForest,openml__magic__146206,30.0,,,,,,binary
SAINT,openml__magic__146206,6.0,True,True,False,False,False,binary
STG,openml__magic__146206,18.0,,,,,,binary
SVM,openml__magic__146206,0.0,,,,,,binary
TabNet,openml__magic__146206,12.0,,,,,,binary
TabPFNModel,openml__magic__146206,0.0,True,False,False,False,False,binary
TabTransformer,openml__magic__146206,30.0,,,,,,binary
VIME,openml__magic__146206,26.0,True,False,False,False,False,binary
XGBoost,openml__magic__146206,30.0,,,,,,binary
rtdl_FTTransformer,openml__magic__146206,30.0,True,False,False,False,False,binary
rtdl_MLP,openml__magic__146206,30.0,,,,,,binary
rtdl_ResNet,openml__magic__146206,30.0,,,,,,binary
CatBoost,openml__mfeat-factors__12,30.0,,,,,,classification
DANet,openml__mfeat-factors__12,30.0,,,,,,classification
DecisionTree,openml__mfeat-factors__12,30.0,,,,,,classification
DeepFM,openml__mfeat-factors__12,0.0,,,,,,classification
KNN,openml__mfeat-factors__12,30.0,,,,,,classification
LightGBM,openml__mfeat-factors__12,30.0,,,,,,classification
LinearModel,openml__mfeat-factors__12,30.0,,,,,,classification
MLP,openml__mfeat-factors__12,30.0,,,,,,classification
NAM,openml__mfeat-factors__12,0.0,,,,,,classification
NODE,openml__mfeat-factors__12,1.0,True,True,True,False,False,classification
RandomForest,openml__mfeat-factors__12,30.0,,,,,,classification
SAINT,openml__mfeat-factors__12,6.0,True,True,False,False,False,classification
STG,openml__mfeat-factors__12,30.0,,,,,,classification
SVM,openml__mfeat-factors__12,30.0,,,,,,classification
TabNet,openml__mfeat-factors__12,30.0,,,,,,classification
TabPFNModel,openml__mfeat-factors__12,0.0,True,False,False,False,False,classification
TabTransformer,openml__mfeat-factors__12,30.0,,,,,,classification
VIME,openml__mfeat-factors__12,30.0,,,,,,classification
XGBoost,openml__mfeat-factors__12,30.0,,,,,,classification
rtdl_FTTransformer,openml__mfeat-factors__12,30.0,True,False,False,False,False,classification
rtdl_MLP,openml__mfeat-factors__12,30.0,,,,,,classification
rtdl_ResNet,openml__mfeat-factors__12,30.0,,,,,,classification
CatBoost,openml__mfeat-fourier__14,30.0,,,,,,classification
DANet,openml__mfeat-fourier__14,30.0,,,,,,classification
DecisionTree,openml__mfeat-fourier__14,30.0,,,,,,classification
DeepFM,openml__mfeat-fourier__14,0.0,,,,,,classification
KNN,openml__mfeat-fourier__14,30.0,,,,,,classification
LightGBM,openml__mfeat-fourier__14,30.0,,,,,,classification
LinearModel,openml__mfeat-fourier__14,30.0,,,,,,classification
MLP,openml__mfeat-fourier__14,30.0,,,,,,classification
NAM,openml__mfeat-fourier__14,0.0,,,,,,classification
NODE,openml__mfeat-fourier__14,1.0,True,True,True,False,False,classification
RandomForest,openml__mfeat-fourier__14,30.0,,,,,,classification
SAINT,openml__mfeat-fourier__14,15.0,,,,,,classification
STG,openml__mfeat-fourier__14,30.0,,,,,,classification
SVM,openml__mfeat-fourier__14,30.0,,,,,,classification
TabNet,openml__mfeat-fourier__14,30.0,,,,,,classification
TabPFNModel,openml__mfeat-fourier__14,0.0,True,False,False,False,False,classification
TabTransformer,openml__mfeat-fourier__14,30.0,,,,,,classification
VIME,openml__mfeat-fourier__14,30.0,,,,,,classification
XGBoost,openml__mfeat-fourier__14,30.0,,,,,,classification
rtdl_FTTransformer,openml__mfeat-fourier__14,30.0,True,False,False,False,False,classification
rtdl_MLP,openml__mfeat-fourier__14,30.0,,,,,,classification
rtdl_ResNet,openml__mfeat-fourier__14,30.0,,,,,,classification
CatBoost,openml__mfeat-karhunen__16,30.0,,,,,,classification
DANet,openml__mfeat-karhunen__16,30.0,,,,,,classification
DecisionTree,openml__mfeat-karhunen__16,30.0,,,,,,classification
DeepFM,openml__mfeat-karhunen__16,0.0,,,,,,classification
KNN,openml__mfeat-karhunen__16,30.0,,,,,,classification
LightGBM,openml__mfeat-karhunen__16,30.0,,,,,,classification
LinearModel,openml__mfeat-karhunen__16,30.0,,,,,,classification
MLP,openml__mfeat-karhunen__16,30.0,,,,,,classification
NAM,openml__mfeat-karhunen__16,0.0,,,,,,classification
NODE,openml__mfeat-karhunen__16,1.0,True,True,True,False,False,classification
RandomForest,openml__mfeat-karhunen__16,30.0,,,,,,classification
SAINT,openml__mfeat-karhunen__16,30.0,,,,,,classification
STG,openml__mfeat-karhunen__16,30.0,,,,,,classification
SVM,openml__mfeat-karhunen__16,30.0,,,,,,classification
TabNet,openml__mfeat-karhunen__16,30.0,,,,,,classification
TabPFNModel,openml__mfeat-karhunen__16,0.0,True,False,False,False,False,classification
TabTransformer,openml__mfeat-karhunen__16,30.0,,,,,,classification
VIME,openml__mfeat-karhunen__16,30.0,,,,,,classification
XGBoost,openml__mfeat-karhunen__16,30.0,,,,,,classification
rtdl_FTTransformer,openml__mfeat-karhunen__16,30.0,True,False,False,False,False,classification
rtdl_MLP,openml__mfeat-karhunen__16,30.0,,,,,,classification
rtdl_ResNet,openml__mfeat-karhunen__16,30.0,,,,,,classification
CatBoost,openml__mfeat-morphological__18,30.0,,,,,,classification
DANet,openml__mfeat-morphological__18,30.0,,,,,,classification
DecisionTree,openml__mfeat-morphological__18,30.0,,,,,,classification
DeepFM,openml__mfeat-morphological__18,0.0,,,,,,classification
KNN,openml__mfeat-morphological__18,30.0,,,,,,classification
LightGBM,openml__mfeat-morphological__18,30.0,,,,,,classification
LinearModel,openml__mfeat-morphological__18,30.0,,,,,,classification
MLP,openml__mfeat-morphological__18,30.0,,,,,,classification
NAM,openml__mfeat-morphological__18,0.0,,,,,,classification
NODE,openml__mfeat-morphological__18,1.0,True,True,True,False,False,classification
RandomForest,openml__mfeat-morphological__18,30.0,,,,,,classification
SAINT,openml__mfeat-morphological__18,14.0,True,True,False,False,False,classification
STG,openml__mfeat-morphological__18,30.0,,,,,,classification
SVM,openml__mfeat-morphological__18,27.0,True,True,False,False,False,classification
TabNet,openml__mfeat-morphological__18,30.0,,,,,,classification
TabPFNModel,openml__mfeat-morphological__18,0.0,True,False,False,False,False,classification
TabTransformer,openml__mfeat-morphological__18,0.0,True,False,False,False,False,classification
VIME,openml__mfeat-morphological__18,30.0,,,,,,classification
XGBoost,openml__mfeat-morphological__18,30.0,,,,,,classification
rtdl_FTTransformer,openml__mfeat-morphological__18,30.0,True,False,False,False,False,classification
rtdl_MLP,openml__mfeat-morphological__18,30.0,,,,,,classification
rtdl_ResNet,openml__mfeat-morphological__18,30.0,,,,,,classification
CatBoost,openml__mfeat-pixel__146824,30.0,,,,,,classification
DANet,openml__mfeat-pixel__146824,30.0,,,,,,classification
DecisionTree,openml__mfeat-pixel__146824,30.0,,,,,,classification
DeepFM,openml__mfeat-pixel__146824,0.0,,,,,,classification
KNN,openml__mfeat-pixel__146824,30.0,,,,,,classification
LightGBM,openml__mfeat-pixel__146824,30.0,,,,,,classification
LinearModel,openml__mfeat-pixel__146824,0.0,,,,,,classification
MLP,openml__mfeat-pixel__146824,30.0,,,,,,classification
NAM,openml__mfeat-pixel__146824,0.0,,,,,,classification
NODE,openml__mfeat-pixel__146824,1.0,True,True,True,False,False,classification
RandomForest,openml__mfeat-pixel__146824,30.0,,,,,,classification
SAINT,openml__mfeat-pixel__146824,7.0,True,True,False,False,False,classification
STG,openml__mfeat-pixel__146824,30.0,,,,,,classification
SVM,openml__mfeat-pixel__146824,30.0,,,,,,classification
TabNet,openml__mfeat-pixel__146824,30.0,,,,,,classification
TabPFNModel,openml__mfeat-pixel__146824,0.0,True,False,False,False,False,classification
TabTransformer,openml__mfeat-pixel__146824,30.0,,,,,,classification
VIME,openml__mfeat-pixel__146824,30.0,,,,,,classification
XGBoost,openml__mfeat-pixel__146824,30.0,,,,,,classification
rtdl_FTTransformer,openml__mfeat-pixel__146824,27.0,True,False,False,False,False,classification
rtdl_MLP,openml__mfeat-pixel__146824,30.0,,,,,,classification
rtdl_ResNet,openml__mfeat-pixel__146824,30.0,,,,,,classification
CatBoost,openml__mfeat-zernike__22,30.0,,,,,,classification
DANet,openml__mfeat-zernike__22,30.0,,,,,,classification
DecisionTree,openml__mfeat-zernike__22,30.0,,,,,,classification
DeepFM,openml__mfeat-zernike__22,0.0,,,,,,classification
KNN,openml__mfeat-zernike__22,30.0,,,,,,classification
LightGBM,openml__mfeat-zernike__22,30.0,,,,,,classification
LinearModel,openml__mfeat-zernike__22,30.0,,,,,,classification
MLP,openml__mfeat-zernike__22,30.0,,,,,,classification
NAM,openml__mfeat-zernike__22,0.0,,,,,,classification
NODE,openml__mfeat-zernike__22,1.0,True,True,True,False,False,classification
RandomForest,openml__mfeat-zernike__22,30.0,,,,,,classification
SAINT,openml__mfeat-zernike__22,1.0,True,True,False,False,False,classification
STG,openml__mfeat-zernike__22,30.0,,,,,,classification
SVM,openml__mfeat-zernike__22,30.0,,,,,,classification
TabNet,openml__mfeat-zernike__22,30.0,,,,,,classification
TabPFNModel,openml__mfeat-zernike__22,0.0,True,False,False,False,False,classification
TabTransformer,openml__mfeat-zernike__22,30.0,,,,,,classification
VIME,openml__mfeat-zernike__22,30.0,,,,,,classification
XGBoost,openml__mfeat-zernike__22,30.0,,,,,,classification
rtdl_FTTransformer,openml__mfeat-zernike__22,30.0,True,False,False,False,False,classification
rtdl_MLP,openml__mfeat-zernike__22,30.0,,,,,,classification
rtdl_ResNet,openml__mfeat-zernike__22,30.0,,,,,,classification
CatBoost,openml__mnist_784__3573,30.0,,,,,,classification
DANet,openml__mnist_784__3573,0.0,True,True,False,False,False,classification
DecisionTree,openml__mnist_784__3573,30.0,,,,,,classification
DeepFM,openml__mnist_784__3573,0.0,,,,,,classification
KNN,openml__mnist_784__3573,0.0,True,True,False,False,False,classification
LightGBM,openml__mnist_784__3573,28.0,True,False,False,False,False,classification
LinearModel,openml__mnist_784__3573,30.0,,,,,,classification
MLP,openml__mnist_784__3573,26.0,,,,,,classification
NAM,openml__mnist_784__3573,0.0,,,,,,classification
NODE,openml__mnist_784__3573,0.0,True,True,False,False,False,classification
RandomForest,openml__mnist_784__3573,30.0,,,,,,classification
SAINT,openml__mnist_784__3573,0.0,True,True,False,False,False,classification
STG,openml__mnist_784__3573,3.0,True,True,False,False,False,classification
SVM,openml__mnist_784__3573,0.0,True,True,False,False,False,classification
TabNet,openml__mnist_784__3573,3.0,True,True,False,False,False,classification
TabPFNModel,openml__mnist_784__3573,0.0,True,False,False,False,False,classification
TabTransformer,openml__mnist_784__3573,10.0,,,,,,classification
VIME,openml__mnist_784__3573,0.0,True,True,False,False,False,classification
XGBoost,openml__mnist_784__3573,30.0,,,,,,classification
rtdl_FTTransformer,openml__mnist_784__3573,0.0,True,False,True,False,False,classification
rtdl_MLP,openml__mnist_784__3573,28.0,,,,,,classification
rtdl_ResNet,openml__mnist_784__3573,13.0,,,,,,classification
CatBoost,openml__monks-problems-2__146065,30.0,,,,,,binary
DANet,openml__monks-problems-2__146065,30.0,,,,,,binary
DecisionTree,openml__monks-problems-2__146065,30.0,,,,,,binary
DeepFM,openml__monks-problems-2__146065,30.0,,,,,,binary
KNN,openml__monks-problems-2__146065,30.0,,,,,,binary
LightGBM,openml__monks-problems-2__146065,30.0,,,,,,binary
LinearModel,openml__monks-problems-2__146065,30.0,,,,,,binary
MLP,openml__monks-problems-2__146065,30.0,True,False,False,False,False,binary
NAM,openml__monks-problems-2__146065,30.0,,,,,,binary
NODE,openml__monks-problems-2__146065,30.0,,,,,,binary
RandomForest,openml__monks-problems-2__146065,30.0,,,,,,binary
SAINT,openml__monks-problems-2__146065,6.0,True,True,False,False,False,binary
STG,openml__monks-problems-2__146065,30.0,,,,,,binary
SVM,openml__monks-problems-2__146065,30.0,,,,,,binary
TabNet,openml__monks-problems-2__146065,30.0,,,,,,binary
TabPFNModel,openml__monks-problems-2__146065,30.0,,,,,,binary
TabTransformer,openml__monks-problems-2__146065,0.0,True,False,False,True,False,binary
VIME,openml__monks-problems-2__146065,30.0,True,False,False,False,False,binary
XGBoost,openml__monks-problems-2__146065,30.0,,,,,,binary
rtdl_FTTransformer,openml__monks-problems-2__146065,30.0,True,False,False,False,False,binary
rtdl_MLP,openml__monks-problems-2__146065,30.0,,,,,,binary
rtdl_ResNet,openml__monks-problems-2__146065,30.0,,,,,,binary
CatBoost,openml__mushroom__24,30.0,,,,,,binary
DANet,openml__mushroom__24,22.0,,,,,,binary
DecisionTree,openml__mushroom__24,30.0,,,,,,binary
DeepFM,openml__mushroom__24,30.0,,,,,,binary
KNN,openml__mushroom__24,30.0,,,,,,binary
LightGBM,openml__mushroom__24,30.0,,,,,,binary
LinearModel,openml__mushroom__24,30.0,,,,,,binary
MLP,openml__mushroom__24,30.0,True,False,False,False,False,binary
NAM,openml__mushroom__24,25.0,,,,,,binary
NODE,openml__mushroom__24,1.0,True,True,False,False,False,binary
RandomForest,openml__mushroom__24,30.0,,,,,,binary
SAINT,openml__mushroom__24,2.0,True,True,False,False,False,binary
STG,openml__mushroom__24,30.0,,,,,,binary
SVM,openml__mushroom__24,30.0,,,,,,binary
TabNet,openml__mushroom__24,22.0,,,,,,binary
TabPFNModel,openml__mushroom__24,0.0,True,False,False,False,False,binary
TabTransformer,openml__mushroom__24,0.0,True,False,False,True,False,binary
VIME,openml__mushroom__24,30.0,True,False,False,False,False,binary
XGBoost,openml__mushroom__24,30.0,,,,,,binary
rtdl_FTTransformer,openml__mushroom__24,30.0,True,False,False,False,False,binary
rtdl_MLP,openml__mushroom__24,30.0,,,,,,binary
rtdl_ResNet,openml__mushroom__24,30.0,,,,,,binary
CatBoost,openml__musk__3950,30.0,,,,,,binary
DANet,openml__musk__3950,27.0,,,,,,binary
DecisionTree,openml__musk__3950,30.0,,,,,,binary
DeepFM,openml__musk__3950,30.0,,,,,,binary
KNN,openml__musk__3950,30.0,,,,,,binary
LightGBM,openml__musk__3950,30.0,,,,,,binary
LinearModel,openml__musk__3950,30.0,,,,,,binary
MLP,openml__musk__3950,30.0,True,False,False,False,False,binary
NAM,openml__musk__3950,8.0,,,,,,binary
NODE,openml__musk__3950,1.0,True,True,False,False,False,binary
RandomForest,openml__musk__3950,30.0,,,,,,binary
SAINT,openml__musk__3950,1.0,True,True,False,False,False,binary
STG,openml__musk__3950,30.0,,,,,,binary
SVM,openml__musk__3950,30.0,,,,,,binary
TabNet,openml__musk__3950,22.0,,,,,,binary
TabPFNModel,openml__musk__3950,0.0,True,False,False,False,False,binary
TabTransformer,openml__musk__3950,28.0,,,,,,binary
VIME,openml__musk__3950,29.0,True,False,False,False,False,binary
XGBoost,openml__musk__3950,30.0,,,,,,binary
rtdl_FTTransformer,openml__musk__3950,0.0,True,False,True,False,False,binary
rtdl_MLP,openml__musk__3950,30.0,,,,,,binary
rtdl_ResNet,openml__musk__3950,30.0,,,,,,binary
CatBoost,openml__nomao__9977,30.0,,,,,,binary
DANet,openml__nomao__9977,0.0,True,True,False,False,False,binary
DecisionTree,openml__nomao__9977,30.0,,,,,,binary
DeepFM,openml__nomao__9977,10.0,,,,,,binary
KNN,openml__nomao__9977,30.0,,,,,,binary
LightGBM,openml__nomao__9977,30.0,,,,,,binary
LinearModel,openml__nomao__9977,30.0,,,,,,binary
MLP,openml__nomao__9977,30.0,,,,,,binary
NAM,openml__nomao__9977,0.0,True,True,False,False,False,binary
NODE,openml__nomao__9977,1.0,True,True,False,False,False,binary
RandomForest,openml__nomao__9977,30.0,,,,,,binary
SAINT,openml__nomao__9977,0.0,True,True,False,False,False,binary
STG,openml__nomao__9977,10.0,,,,,,binary
SVM,openml__nomao__9977,11.0,True,True,False,False,False,binary
TabNet,openml__nomao__9977,5.0,True,True,False,False,False,binary
TabPFNModel,openml__nomao__9977,0.0,True,False,False,False,False,binary
TabTransformer,openml__nomao__9977,8.0,True,True,False,False,False,binary
VIME,openml__nomao__9977,6.0,True,True,False,False,False,binary
XGBoost,openml__nomao__9977,30.0,,,,,,binary
rtdl_FTTransformer,openml__nomao__9977,0.0,True,False,True,False,False,binary
rtdl_MLP,openml__nomao__9977,30.0,,,,,,binary
rtdl_ResNet,openml__nomao__9977,30.0,,,,,,binary
CatBoost,openml__numerai28.6__167120,30.0,,,,,,binary
DANet,openml__numerai28.6__167120,0.0,True,True,False,False,False,binary
DecisionTree,openml__numerai28.6__167120,30.0,,,,,,binary
DeepFM,openml__numerai28.6__167120,30.0,,,,,,binary
KNN,openml__numerai28.6__167120,7.0,True,True,False,False,False,binary
LightGBM,openml__numerai28.6__167120,30.0,,,,,,binary
LinearModel,openml__numerai28.6__167120,0.0,,,,,,binary
MLP,openml__numerai28.6__167120,30.0,,,,,,binary
NAM,openml__numerai28.6__167120,4.0,True,True,False,False,False,binary
NODE,openml__numerai28.6__167120,30.0,,,,,,binary
RandomForest,openml__numerai28.6__167120,30.0,,,,,,binary
SAINT,openml__numerai28.6__167120,1.0,True,True,False,False,False,binary
STG,openml__numerai28.6__167120,0.0,True,True,False,False,False,binary
SVM,openml__numerai28.6__167120,0.0,,,,,,binary
TabNet,openml__numerai28.6__167120,1.0,True,True,False,False,False,binary
TabPFNModel,openml__numerai28.6__167120,0.0,True,False,False,False,False,binary
TabTransformer,openml__numerai28.6__167120,19.0,,,,,,binary
VIME,openml__numerai28.6__167120,8.0,True,True,False,False,False,binary
XGBoost,openml__numerai28.6__167120,30.0,,,,,,binary
rtdl_FTTransformer,openml__numerai28.6__167120,0.0,True,False,True,False,False,binary
rtdl_MLP,openml__numerai28.6__167120,30.0,,,,,,binary
rtdl_ResNet,openml__numerai28.6__167120,27.0,,,,,,binary
CatBoost,openml__nursery__9892,30.0,,,,,,classification
DANet,openml__nursery__9892,10.0,,,,,,classification
DecisionTree,openml__nursery__9892,30.0,,,,,,classification
DeepFM,openml__nursery__9892,0.0,,,,,,classification
KNN,openml__nursery__9892,30.0,,,,,,classification
LightGBM,openml__nursery__9892,30.0,,,,,,classification
LinearModel,openml__nursery__9892,30.0,,,,,,classification
MLP,openml__nursery__9892,30.0,True,False,False,False,False,classification
NAM,openml__nursery__9892,0.0,,,,,,classification
NODE,openml__nursery__9892,0.0,True,True,False,False,False,classification
RandomForest,openml__nursery__9892,30.0,,,,,,classification
SAINT,openml__nursery__9892,7.0,True,True,True,False,False,classification
STG,openml__nursery__9892,24.0,,,,,,classification
SVM,openml__nursery__9892,30.0,,,,,,classification
TabNet,openml__nursery__9892,13.0,,,,,,classification
TabPFNModel,openml__nursery__9892,0.0,True,False,False,False,False,classification
TabTransformer,openml__nursery__9892,0.0,True,False,False,True,False,classification
VIME,openml__nursery__9892,30.0,True,False,False,False,False,classification
XGBoost,openml__nursery__9892,30.0,,,,,,classification
rtdl_FTTransformer,openml__nursery__9892,30.0,True,False,False,False,False,classification
rtdl_MLP,openml__nursery__9892,30.0,,,,,,classification
rtdl_ResNet,openml__nursery__9892,30.0,,,,,,classification
CatBoost,openml__one-hundred-plants-texture__9956,30.0,True,True,False,False,False,classification
DANet,openml__one-hundred-plants-texture__9956,30.0,,,,,,classification
